shop,platform,categorie,sous_categorie,marque,produit,prix,ancien_prix,remise_pct,stock,en_promo,rating,url_produit,stock_bin,promo_bin,prix_score,remise_norm,score_popularite,top_k,log_prix,segment_prix,shop_id,categorie_id,platform_id,cluster,cluster_nom,pca1,pca2,dbscan_label
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon blanc avec des détails distinctifs - POS24SPPR21841TB1 - White / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon à manches courtes décoré - SSH24SASR31111TB1 - White / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - Army / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour enfant avec texte imprimé et poche pratique au design moderne - TSH24SPRS32639TB1 - Army / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon à manches courtes avec impression sur le côté - TSH24SPRO32617TJ1 - Army / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon beige avec impression distinctive - TSH24SPRO32615TB1 - Stone / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise garçon à manches courtes ornée de motifs – SSH24SASR31110TB1 - White / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant avec boutons et poche avant - SSH24SEIS19433TB1 - OFF WHIT / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - Army / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - NEON YLW / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - NEON YLW / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - NEON YLW / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon à manches courtes avec impression de cactus - SSH24SXES31124TB1 - L-OLIVE / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon à manches courtes avec impression de cactus - SSH24SXES31124TB1 - L-OLIVE / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - Orange / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Enfant avec Imprimé Varié et Design Moderne – Style Tendance - SSH24SASR19438TB1 - WHT/NVY / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - D-Stone / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour enfant avec texte imprimé et poche pratique au design moderne - TSH24SPRS32639TB1 - Army / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon avec imprimés et manches courtes au design moderne - SSH24SASR31109TB1 - Sky Blue / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon à manches courtes avec impression de cactus - SSH24SXES31124TB1 - L-OLIVE / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant avec boutons et poche avant - SSH24SEIS19433TB1 - OFF WHIT / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - D-Stone / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,"Chemise garçon à manches courtes ornée de motifs, avec boutons sur le devant – SSH24SASR31108TB1 - OFF WHIT / 12",79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon blanc avec des détails distinctifs - POS24SPPR21841TB1 - White / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon à manches courtes décoré - SSH24SASR31111TB1 - Indigo / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo garçon unique avec illustrations – POS24SAPR31289TB1 - Army / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon avec imprimé moderne – TSH24SPRO32595TB1 - OFF WHIT / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise garçon à imprimé géométrique – SSH24SASR19439TB1 - WHT/BLK / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon en couleurs vives - POS24SAMR31287TB1 - OFF WHIT / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon blanc avec des détails distinctifs - POS24SPPR21841TB1 - White / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt garçon avec imprimé moderne – TSH24SPRO32595TB1 - OFF WHIT / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon à manches courtes décoré - SSH24SASR31111TB1 - White / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - Orange / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - Orange / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise enfant avec boutons et poche avant - SSH24SEIS19433TB1 - OFF WHIT / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon avec imprimés et manches courtes au design moderne - SSH24SASR31109TB1 - Sky Blue / 12,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Enfant avec Imprimé Varié et Design Moderne – Style Tendance - SSH24SASR19438TB1 - OFF WHIT / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Chemise pour garçon avec imprimés et manches courtes au design moderne - SSH24SASR31109TB1 - Sky Blue / 10,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt Enfant avec Imprimé Varié et Design Moderne – Style Tendance - SSH24SASR19438TB1 - OFF WHIT / 16,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,T-shirt pour garçon imprimé au design moderne et distinctif - TSH24SPRO32586TB1 - White / 8,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Justyol,Shopify,Enfants,Kids Babies All,TOWN TEAM,Polo pour garçon imprimé au design jeune et moderne - POS24SPPR21845TB1 - D-Stone / 14,79.0,279.0,72.0,En stock,,0.0,,1,0,0.9478,0.72,0.681,1,4.382026634673881,low-cost,1,7,0,4,Low-cost,-0.1228941412591161,2.300149025064413,0
Lasolda,WooCommerce,Beauté & Sport,Beauté & Sport,,Sèche Cheveux Noir,299.0,450.0,34.0,En stock,Oui,0.0,,1,1,0.2443,0.34,0.6791,1,5.703782474656201,mid-range,3,2,1,1,Premium,2.437983439911445,0.1266035934769872,3
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motifs innovants - Idéal pour la baignade et la plage - SWO24SSAE11386TM1 - Blue / 2XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motifs innovants - Idéal pour la baignade et la plage - SWO24SSAE11386TM1 - Blue / L,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motifs innovants - Idéal pour la baignade et la plage - SWO24SSAE11386TM1 - Blue / 3XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motifs innovants - Idéal pour la baignade et la plage - SWO24SSAE11386TM1 - Blue / 4XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short de Bain Homme ""Salt Sand Sea"" Dégradé - SWO24SSAE11411TM1 - Green / 4XL",109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short de Bain Homme ""Salt Sand Sea"" Dégradé - SWO24SSAE11411TM1 - Green / 2XL",109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,T-shirt pour homme à manches courtes avec impression distinctive - TSH24SARO20130TM1 - L-GREEN / XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,T-shirt pour homme à manches courtes avec impression distinctive - TSH24SARO20130TM1 - L-GREEN / 3XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short de Bain Homme ""Salt Sand Sea"" Dégradé - SWO24SSAE11411TM1 - Green / 3XL",109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short de Bain Homme ""Salt Sand Sea"" Dégradé - SWO24SSAE11411TM1 - Green / M",109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motifs innovants - Idéal pour la baignade et la plage - SWO24SSAE11386TM1 - Blue / XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motif d'étoiles de mer – Idéal pour la baignade et la plage - SWO24SSAE11412TM1 - CYAN / 2XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motif d'étoiles de mer – Idéal pour la baignade et la plage - SWO24SSAE11412TM1 - CYAN / 4XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,T-shirt Oversized Homme – Design Moderne et Attitude - TSH23SCRO20782TM1 - BLK/MUV / 3XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"T-shirt Homme à Imprimé Crâne - Message Audacieux ""Leave This World"" - TSH24SPRO20096TM1 - Silver / 3XL",109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motif d'étoiles de mer – Idéal pour la baignade et la plage - SWO24SSAE11412TM1 - CYAN / XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de bain pour homme avec couleurs vives et motif d'étoiles de mer – Idéal pour la baignade et la plage - SWO24SSAE11412TM1 - CYAN / 3XL,109.0,359.0,70.0,En stock,,0.0,,1,0,0.9558,0.7,0.679,1,4.700480365792417,mid-range,1,11,0,4,Low-cost,0.0857815906925025,2.0599498047166787,0
Lasolda,WooCommerce,Maison,Maison,,Presse Orange Electrique Av...,349.0,369.0,5.0,En stock,Oui,0.0,,1,1,0.4741,0.05,0.6785,1,5.857933154483459,mid-range,3,13,1,1,Premium,2.532650911228101,-0.533994489300063,2
Lasolda,WooCommerce,Maison,Maison,,Barbecue à Charbon sur Pied...,369.0,399.0,8.0,En stock,Oui,0.0,,1,1,0.4402,0.08,0.676,1,5.91350300563827,mid-range,3,13,1,1,Premium,2.57155344266834,-0.5166525887973377,2
Lasolda,WooCommerce,Maison,Maison,,Batteur Easy Max Moulinex,369.0,399.0,8.0,En stock,Oui,0.0,,1,1,0.4402,0.08,0.676,1,5.91350300563827,mid-range,3,13,1,1,Premium,2.57155344266834,-0.5166525887973377,2
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme de couleur noire avec taille élastique - SHR24SMBS15001TM1 - Black / S,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme de couleur noire avec taille élastique - SHR24SMBS15001TM1 - Black / 3XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Mint / 31",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme avec taille élastique - SHR24SMBX15003TM1 - Black / 4XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Mint / 40",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme avec taille élastique - SHR24SMBX15003TM1 - Black / 2XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Mint / 38",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme avec taille élastique - SHR24SMBX15003TM1 - D-Stone / XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Beige / 38",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme avec taille élastique - SHR24SMBX15003TM1 - D-Stone / 2XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Beige / 36",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short de sport pour homme avec taille élastique - SHR24SMBX15003TM1 - D-Stone / L,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Beige / 34",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Mint / 36",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Beige / 32",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,"Short homme d’été avec taille élastique, cordon de serrage et imprimé palmiers – coloris clair – SHR24SGAS23183TM1 - Beige / 31",119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,T-shirt homme au design élégant de couleur olive – TSH24SPRO20931TM1 - D-OLIVE / XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Polo homme à motif distinctif – POS24SAPR21811TM1 - OFF WHIT / 2XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short pour homme avec une impression distinctive - SHR24SGAS23182TM1 - Black / 38,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short pour homme avec une impression distinctive - SHR24SGAS23182TM1 - Beige / 34,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,Short pour homme avec une impression distinctive - SHR24SGAS23182TM1 - Black / 34,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
Justyol,Shopify,Homme,Men,TOWN TEAM,T-shirt homme au design élégant de couleur olive – TSH24SPRO20931TM1 - D-OLIVE / 2XL,119.0,399.0,70.0,En stock,,0.0,,1,0,0.9406,0.7,0.6752,1,4.787491742782046,mid-range,1,11,0,4,Low-cost,0.1135384787844854,1.987090335888496,0
